country_code,region_name,iata,icao,airport,latitude,longitude
CO,Meta,URI,SKUB,Uribe Airport,3.216667,-74.4
CO,Casanare,TTM,,Tablon de Tamara Airport,5.72448,-72.10301
CO,Narino,ISD,,Iscuande Airport,2.445825,-77.981753
CO,La Guajira,MCJ,SKLM,Jorge Isaacs Airport (La Mina Airport),11.2325,-72.4901
CO,Antioquia,TRB,SKTU,Gonzalo Mejia Airport,8.07453,-76.7415
CO,Boyaca,PYA,SKVL,Velasquez Airport,5.93904,-74.457
CO,Amazonas,ECO,,El Encanto Airport,-1.753333333,-73.20472222
CO,Antioquia,CAQ,SKCU,Juan H. White Airport,7.96847,-75.1985
CO,Antioquia,ADN,SKAN,Andes Airport,5.69764,-75.88038
CO,Santander,AZT,,Zapatoca Airport,6.816667,-73.283333
CO,Choco,BHF,SKCP,Bahia Cupica Airport,6.55,-77.3263
CO,Meta,BAC,,Barranca de Upia Airport,4.583333,-72.966667
CO,Narino,ECR,SKEH,El Charco Airport,2.449444444,-78.09416667
CO,Narino,PSO,SKPS,Antonio Narino Airport,1.39625,-77.2915
CO,"San Andres, Providencia y Santa Catalina",ADZ,SKSP,Gustavo Rojas Pinilla International Airport,12.5836,-81.7112
CO,Putumayo,VGZ,SKVG,Villa Garzon Airport,0.978767,-76.6056
CO,Caqueta,TQS,SKTQ,Captain Ernesto Esguerra Cubides Air Base,0.7459,-75.234
CO,Guainia,PDA,SKPD,Obando Airport,3.85353,-67.9062
CO,Caqueta,CQT,,Caquetania Airport,2.033333,-74.216667
CO,Sucre,CZU,SKCZ,Las Brujas Airport,9.33274,-75.2856
CO,Casanare,PZA,SKPZ,Paz de Ariporo Airport,5.87615,-71.8866
CO,Distrito Capital de Bogota,BOG,SKBO,El Dorado International Airport,4.70159,-74.1469
CO,Casanare,SQE,,San Luis de Palenque Airport,5.400181,-71.7001
CO,Caqueta,SVI,SKSV,Eduardo Falla Solano Airport,2.15217,-74.7663
CO,Tolima,GIR,SKGI,Santiago Vila Airport,4.27624,-74.7967
CO,Atlantico,BAQ,SKBQ,Ernesto Cortissoz International Airport,10.8896,-74.7808
CO,Norte de Santander,OCV,SKOC,Aguas Claras Airport,8.31506,-73.3583
CO,Antioquia,AFI,SKAM,Amalfi Airport,6.91667,-75.0667
CO,Santander,EJA,SKEJ,Yariguies Airport,7.02433,-73.8068
CO,Valle del Cauca,BUN,SKBU,Gerardo Tobar Lopez Airport,3.81963,-76.9898
CO,Cordoba,MTR,SKMR,Los Garzones Airport,8.82374,-75.8258
CO,Valle del Cauca,CRC,SKGO,Santa Ana Airport,4.75818,-75.9557
CO,Guainia,MHF,,Morichal Airport,1.75,-69.916667
CO,Antioquia,MDE,SKRG,Jose Maria Cordova International Airport,6.16454,-75.4231
CO,Choco,COG,SKCD,Mandinga Airport,5.08333,-76.7
CO,Magdalena,SMR,SKSM,Simon Bolivar International Airport,11.1196,-74.2306
CO,Arauca,RAV,SKCN,Cravo Norte Airport,6.31684,-70.2107
CO,Bolivar,CTG,SKCG,Rafael Nunez International Airport,10.4424,-75.513
CO,Cundinamarca,EUO,,Paratebueno Airport,4.383333,-73.2
CO,Vaupes,MIX,,Miriti-Parana Airport,-1.1333333,-70.25
CO,Boyaca,RON,SKPA,Juan Jose Rondon,6.283,-71.083
CO,Casanare,HTZ,SKHC,Hato Corozal Airport,6.15,-71.75
CO,Arauca,RVE,SKSA,Los Colonizadores Airport,6.951868,-71.857179
CO,Meta,CCO,SKCI,Carimagua Airport,4.56417,-71.3364
CO,Choco,NQU,SKNQ,Reyes Murillo Airport,5.6964,-77.2806
CO,"San Andres, Providencia y Santa Catalina",PVA,SKPV,El Embrujo Airport,13.3569,-81.3583
CO,Cordoba,MTB,SKML,Montelibano Airport,7.97174,-75.4325
CO,Arauca,AUC,SKUC,Santiago Perez  Quiroz Airport,7.06888,-70.7369
CO,Vichada,CSR,,Casuarito Airport,5.833333,-68.133333
CO,Amazonas,LCR,,La Chorrera Airport,-0.733333,-73.01667
CO,Cauca,PPN,SKPP,Guillermo Leon Valencia Airport,2.4544,-76.6093
CO,Vichada,SSL,SKSL,Santa Rosalia Airport,5.1309,-70.8682
CO,Amazonas,TCD,SKRA,Tarapaca Airport,-2.894722,-69.747222
CO,La Guajira,RCH,SKRH,Almirante Padilla Airport,11.5262,-72.926
CO,Meta,GMC,,Guerima Airport,3.62918,-70.32332
CO,Cundinamarca,PAL,SKPQ,Captain German Olano Moreno Air Base,5.48361,-74.6574
CO,Norte de Santander,TIB,SKTB,Tibu Airport,8.63152,-72.7304
CO,Tolima,IBE,SKIB,Perales Airport,4.42161,-75.1333
CO,Amazonas,LET,SKLT,Alfredo Vasquez Cobo International Airport,-4.19355,-69.9432
CO,Antioquia,PBE,SKPR,Morela Airport (Puerto Berrio Airport,6.46034,-74.4105
CO,Caqueta,FLA,SKFL,Gustavo Artunduaga Paredes Airport,1.58919,-75.5644
CO,Cundinamarca,HRR,,La Herrera Airport,3.216667,-75.85
CO,Meta,GAA,,Guamal Airport,9.044649,-730973386
CO,Santander,SNT,SKRU,Las Cruces Airport,7.38322,-73.505402
CO,Narino,IPI,SKIP,San Luis Airport,0.861925,-77.6718
CO,Vichada,LGT,SKGA,Las Gaviotas Airport,4.549722,-70.925
CO,Choco,CPB,SKCA,Capurgana Airport,8.63333,-77.35
CO,Magdalena,IVO,,Chibolo Airport,10.0166667,-74.6833333
CO,Antioquia,URR,SKUR,Urrao Airport,6.32883,-76.1425
CO,Vichada,PCR,SKPC,German Olano Airport,6.18472,-67.4932
CO,Huila,CJD,,Candilejas Airport,2.0666667,-74.5833333
CO,Casanare,TDA,SKTD,Trinidad Airport,5.43278,-71.6625
CO,Valle del Cauca,ULQ,SKUL,Heriberto Gil Martinez,4.08836,-76.2351
CO,Tolima,MQU,SKQU,Mariquita Airport,5.21256,-74.8836
CO,Norte de Santander,CUC,SKCC,Camilo Daza International Airport,7.92757,-72.5115
CO,Quindio,AXM,SKAR,El Eden International Airport,4.45278,-75.7664
CO,Vichada,LPE,SKIM,La Primavera Airport,3.733333,-76.216667
CO,Choco,UIB,SKUI,El Carano Airport,5.69076,-76.6412
CO,Antioquia,EBG,SKEB,El Bagre Airport (El Tomin Airport),7.59647,-74.8089
CO,Valle del Cauca,CLO,SKCL,Alfonso Bonilla Aragon International Airport,3.54322,-76.3816
CO,Cesar,VUP,SKVP,Alfonso Lopez Pumarejo Airport,10.435,-73.2495
CO,Meta,VVC,SKVV,La Vanguardia Airport,4.16787,-73.6138
CO,Antioquia,NCI,SKNC,Antioquia Airport,8.45,-76.7833
CO,Meta,LMC,SKNA,La Macarena Airport,2.1736,-73.7862
CO,Guainia,NBB,SKBM,Barranco Minas Airport,3.483333,-69.8
CO,Sucre,TLU,SKTL,Golfo de Morrosquillo Airport,9.50945,-75.5854
CO,Casanare,ORC,SKOE,Orocue Airport,4.79222,-71.3564
CO,Antioquia,NAR,SKPN,Puerto Nare Airport,6.21002,-74.5906
CO,Guaviare,AYI,,Yari Airport,-0.383333,-72.266667
CO,Caldas,MZL,SKMZ,La Nubia Airport (Santaguida Airport),5.0296,-75.4647
CO,Amazonas,LPD,SKLP,La Pedrera Airport,-1.32861,-69.5797
CO,Narino,TCO,SKCO,La Florida Airport,1.81442,-78.7492
CO,Boyaca,GCA,,Guacamayas Airport,2.283333,-74.95
CO,Putumayo,PUU,SKAS,Tres de Mayo Airport,0.505228,-76.5008
CO,Sucre,SRS,,San Marcos Airport,8.69,-75.156
CO,Santander,CIM,SKCM,Cimitarra Airport,6.367,-73.967
CO,Antioquia,EOH,SKMD,Olaya Herrera Airport,6.220549,-75.590582
CO,Guaviare,SJE,SKSJ,Jorge Enrique Gonzalez Torres Airport,2.57969,-72.6394
CO,Huila,PTX,SKPI,Contador Airport,1.85777,-76.0857
CO,Bolivar,MMP,SKMP,San Bernardo Airport,9.799106,-74.786006
CO,Antioquia,OTU,SKOT,Otu Airport,7.01037,-74.7155
CO,Meta,API,SKAP,Captain Luis F. Gomez Nino Air Base,4.07607,-73.5627
CO,Choco,GGL,,Gilgal Airport,8.333333,-77.083333
CO,Antioquia,APO,SKLC,Antonio Roldan  Betancourt Airport,7.81196,-76.7164
CO,Magdalena,ELB,SKBC,Las Flores Airport,9.04554,-73.9749
CR,Guanacaste,CSC,MRMJ,Canas Mojica Airport,10.4307003,-85.17459869
CR,Alajuela,RFR,MRRF,Rio Frio Airport,10.32740021,-83.88760376
CR,Limon,TTQ,MRBT,Tortuguero Airport (Barra de Tortuguero Airport),10.42,-83.6095
CR,Alajuela,SJO,MROC,Juan Santamaria International Airport,9.993860245,-84.20880127
CR,Limon,LIO,MRLM,Limon International Airport,9.957960129,-83.02200317
CR,Guanacaste,LIR,MRLB,Daniel Oduber Quiros International Airport,10.5933,-85.544403
CR,Puntarenas,XQP,MRQP,Quepos La Managua Airport,9.443160057,-84.12979889
CR,Guanacaste,PBP,MRIA,Punta Islita Airport,9.856109619,-85.3707962
CR,Alajuela,LSL,MRLC,Los Chiles Airport,11.03530025,-84.70610046
CR,Puntarenas,JAP,MRCH,Chacarita Airport,9.981410027,-84.77269745
CR,Puntarenas,GLF,MRGF,Golfito Airport,8.654009819,-83.18219757
CR,Alajuela,UPL,MRUP,Upala Airport,10.8922,-85.016197
CR,Limon,GPL,MRGP,Guapiles Airport,10.21720028,-83.79699707
CR,Guanacaste,PLD,MRCR,Carrillo Airport (Playa Samara/Carrillo Airport),9.870510101,-85.48139954
CR,Guanacaste,NCT,MRNC,Nicoya Guanacaste Airport,10.13939953,-85.44580078
CR,Puntarenas,BAI,MRBA,Buenos Aires Airport,9.163949,-83.330171
CR,Puntarenas,TMU,MRTR,Tambor Airport,9.73852,-85.013802
CR,Puntarenas,PMZ,MRPM,Palmar Sur Airport,8.951029778,-83.46859741
CR,Puntarenas,OTR,MRCC,Coto 47 Airport,8.601559639,-82.96859741
CR,Puntarenas,PJM,MRPJ,Puerto Jimenez Airport,8.533329964,-83.30000305
CR,Puntarenas,TOO,MRSV,San Vito de Java Airport,8.826109886,-82.95890045
CR,Guanacaste,TNO,MRTM,Tamarindo Airport,10.3135004,-85.81549835
CR,San Jose,SYQ,MRPV,Tobias Bolanos International Airport,9.957050323,-84.13980103
CR,Guanacaste,NOB,MRNS,Nosara Airport,9.976490021,-85.65299988
CR,Limon,BCL,MRBC,Barra del Colorado Airport,10.76869965,-83.58560181
CR,Puntarenas,DRK,MRDK,Drake Bay Airport,8.71889019,-83.64170074
CR,Alajuela,FON,MRAN,La Fortuna Airport,10.478,-84.634499
CU,Villa Clara,BWW,MUBR,Las Brujas Airport,22.62129974,-79.14720154
CU,Isla de la Juventud,GER,MUNG,Rafael Cabrera Mustelier Airport,21.83469963,-82.78379822
CU,Sancti Spiritus,USS,MUSS,Sancti Spiritus Airport,21.9704,-79.442703
